methyl	BMI.p	arm.p	int.p	BMI.p2	arm.p2	arm2.beta1	arm3.beta1	BMI.beta1	arm2xbmi.beta1	arm3xbmi.beta1	arm2.beta2	arm3.beta2	BMI.beta2	NAs	outliers	total.NAs	zeros	non.zeros	ones	non.ones	diff.miss	ME	genes	genes_flanking	genes_type	BMI.fdr	arm.fdr	int.fdr	BMI.fdr2	arm.fdr2
chr1.171670724	0.0115144651657877	8.53008691096598e-06	0.00530037410686893	0.475923523409589	0.000242092172608204	-0.124675168412394	0.128420901932958	0.000335182093082594	0.0039591424163882	-0.00731434843682731	-0.0251458474626517	-0.0624846962519625	-0.00108068351326545	3	2	5	0	94	20	74	0.999999999999976	.	PFN1P1	PFN1P1	HAVANA	0.721147397328604	0.0374057504246947	0.723431551238643	0.999648588187554	0.162690787772222
chr1.161621826	0.000635104821220955	6.48779828816102e-06	0.000418444640955299	0.232416648544488	0.00269222622417546	0.0137474753651326	-0.0190161526373306	5.29802022872068e-06	-0.000466251986137921	0.0009439661978666	0.0022547370331304	0.00571175955843267	0.00019476308850116	2	7	9	71	19	0	90	0.749475036774293	.	.	RPS23P9,FCGR3B	HAVANA,HAVANA	0.348984774650767	0.032378169439819	0.440527641651758	0.994514566974755	0.335621684974568
chr1.6621813	0.0120335390739458	2.69229334413533e-05	0.00524441080862368	0.52630708669244	0.000756201183558734	-0.230301049579515	0.032653046400777	-1.37241744186719e-05	0.00737014140140442	-0.00305726102919292	-0.0436485116582581	-0.0461114427623855	0.000881555111690053	5	1	6	0	93	36	57	0.273945452433604	.	PHF13	PHF13,THAP3	HAVANA,HAVANA	0.72712780319071	0.0626939620341115	0.72293843101981	0.999952590254861	0.232165405243611
chr1.1222960	0.0963327201632884	2.61871866014419e-05	0.0828753081568247	0.254136080810194	3.44586065015686e-05	-0.0681459532867043	0.0287923107472562	-0.000491353419466451	0.00190717698839178	-0.00250902611957212	-0.021186387768935	-0.0366873894488239	-0.000987868368878236	10	9	19	0	80	53	27	0.0345705332539282	.	SDF4	SDF4	HAVANA	0.96656935735609	0.0614309184373308	0.991691911378742	0.995733379900672	0.074863425902384
chr1.50426555	1.7696923411003e-05	4.82203489085099e-05	8.60361449419161e-05	0.0280387324512818	0.0770145686946089	0.22446622592838	0.191016596674719	0.00764887900218355	-0.00887695899276367	-0.00801864484886961	-0.00830668677397174	-0.0230857718612548	0.00218249732968788	15	5	20	63	16	0	79	0.603771245480573	.	.	DMRTA2,AL049637.2	HAVANA,HAVANA	0.0848581589775794	0.0836799305661697	0.283177437114725	0.937071921148564	0.713546897756916
chr1.1228512	0.0497221211965257	1.64437361637572e-05	0.109942745441099	0.0689517102866872	1.44300719838102e-05	0.0766417735582615	0.110186119764446	0.000374994662196245	-0.00444651631213708	-0.00429783927644212	-0.0374986846929552	4.46867237165889e-05	-0.00194120973719727	7	5	12	0	87	56	31	0.165783230952649	.	SDF4	SDF4,B3GALT6	HAVANA,HAVANA	0.904795663922002	0.0495664945091723	0.999989862604799	0.971703093491335	0.0497016678389776
chr1.16922772	0.161762420215861	3.31550725931139e-05	0.128047198158578	0.315903207785503	2.40260382963103e-05	-0.0594053258694265	-0.102788634276349	-0.00442860921169074	0.00343213062717733	0.00626686671316539	0.0296485953553335	0.0610473831302769	-0.0013177176588622	2	0	2	0	97	26	71	0.083694083694084	.	CROCC	CROCC	HAVANA	0.999998861280332	0.069453879604474	0.999989862604799	0.99744087820912	0.0644521153797105
chr1.204618818	2.77591277855916e-06	3.5899454025225e-05	3.21635773416381e-05	0.0123272320558379	0.134542677233606	-0.160638776691569	-0.310753598268445	-0.00972135212400632	0.00694184714277069	0.0126082262699337	0.0230659052491394	0.0234478503270727	-0.00318039470207826	15	1	16	0	83	50	33	0.0729901725838086	.	LRRN2	AL512306.3,LRRN2	HAVANA,HAVANA	0.0361909056551717	0.0721690059670695	0.211563391914568	0.895099006105784	0.783028740345049
chr1.148334128	0.621799431656606	5.37872820978007e-05	0.814708375385075	0.238785386619917	3.78645464425794e-06	-0.0217950393392778	-0.0229146475018062	-0.000579864862858094	0.000357715565618976	0.000419537897831779	-0.0125432821797455	-0.0119005559156195	-0.000353132436911933	1	12	13	69	17	0	86	0.00259666019352557	.	LINC01138,AC245100.1	LINC01138,AC245100.1,RF00019,MIR5087,RNU1-122P	HAVANA,HAVANA,ENSEMBL,ENSEMBL,ENSEMBL	0.999998861280332	0.0884215913870784	0.999989862604799	0.994559888660635	0.0248070556574542
chr1.65003313	0.00280717058850518	2.52902062663864e-05	0.000888202534137572	0.894445414055128	0.00492706142467213	-0.0258824390854527	-0.167251475492598	-0.00248619701861978	0.000210565450814805	0.0068467240474994	-0.018038614250503	0.0119723676883425	0.000125884987654544	11	7	18	64	17	0	81	0.57813730048002	.	.	LINC01359,AL357078.3	HAVANA,HAVANA	0.529810383001303	0.0608012423410126	0.522186927333863	0.999952590254861	0.391581963160691
chr1.112509427	1.1891707990993e-05	3.06417190434813e-05	0.0029126360175226	0.00045325236395696	0.00168973191259611	0.0911631459164176	0.108950346383953	0.0044691046727384	-0.00308477690359612	-0.00450224322997566	0.0105205750447259	-0.0108953373207834	0.0020745833412012	8	5	13	65	21	0	86	0.0413362603940141	.	WNT2B	WNT2B	HAVANA	0.0760538254267355	0.0672740373455662	0.660821576186912	0.67003551641396	0.294019167266385
chr1.32336592	0.0329913096321008	1.1731914917327e-06	0.0382082586612375	0.149656656743491	3.88059977904794e-06	-0.0202314800592028	0.158998894766145	0.000115391530952085	0.000567867989465026	-0.00461056796690896	-0.00724734680015907	0.0372517558119516	-0.00139166933638067	9	9	18	62	19	0	81	0.262478321205606	.	.	HDAC1,MARCKSL1	HAVANA,HAVANA	0.858753527873836	0.0135861605938344	0.94223840292303	0.987559566170171	0.0251235682537761
chr1.93170571	0.125446820261623	1.23602064426713e-05	0.0879458399060526	0.360326957894209	1.44106407828954e-05	0.20640877687788	0.393851655024657	0.00716629437788306	-0.00457021785733073	-0.0113406578286938	0.0872001842438928	0.0954877217921287	0.00204080278427203	15	0	15	0	84	26	58	0.940220958979932	.	TMED5	TMED5	HAVANA	0.986236254372465	0.0436449241811334	0.995192923794723	0.99839631615147	0.0497016678389776
chr1.228457113	2.67195231118515e-06	9.61978047167376e-06	4.41614172132438e-05	0.00768650090999492	0.0296009763518593	0.195788219587006	0.217704617598643	0.00826252365747871	-0.00797424298930384	-0.00937570406524508	-0.0101249724294775	-0.0273801238956549	0.00275498086803051	1	1	2	37	60	0	97	0.747680890538036	.	HIST3H2A	HIST3H2A,HIST3H2BB,MIR4666A	HAVANA,HAVANA,ENSEMBL	0.0361909056551717	0.0394490884298651	0.232014350773885	0.865418671728272	0.589331226941704
chr1.75134715	0.00605170700889855	5.10401573884864e-05	0.00265966289222022	0.47693728322306	0.00294513700564865	-0.113827616473208	-0.076275306968494	-0.00223625052877061	0.00401919569103321	0.00223316459016961	-0.0103590975759818	-0.0175705867579804	-0.000379782277052234	0	10	10	65	24	0	89	0.00240854607798424	.	LHX8	AC099786.1,LHX8,AC099786.2	HAVANA,HAVANA,HAVANA	0.633839445055593	0.0866829285428704	0.646874446373622	0.999648588187554	0.344316572165967
chr1.150256733	0.0226842966410565	5.18706884952682e-06	0.00874824139279134	0.78218315964191	9.1759409458249e-05	-0.060891702656852	0.0506461021812198	-0.000140093313886038	0.00246000766111115	-0.001189111529803	0.00183313300114736	0.0200475950410325	0.000147191451770401	0	12	12	67	20	0	87	0.0175067295383599	.	AC242988.1	AC242988.1,CA14	HAVANA,HAVANA	0.812864751758158	0.029499786399344	0.78522503717869	0.999952590254861	0.112522148377074
chr1.85049002	0.492515292458569	1.6162014765183e-06	0.699669745239636	0.189534627899548	1.02035687063592e-07	0.0070328323945175	0.0114849740754405	0.000586665628175226	0.000780600121343357	-0.000339773456232052	0.0269138122636394	0.00266005987439039	0.000749269294412377	1	13	14	70	15	0	85	0.00414093076843803	.	WDR63	WDR63,MCOLN3	HAVANA,HAVANA	0.999998861280332	0.0155445106987371	0.999989862604799	0.991698201966189	0.00324400793307589
chr1.35561044	0.0699604303644438	1.34703116810049e-05	0.0365651911581442	0.516781414241069	4.37609820454764e-05	0.0679950677377484	0.218544585187535	0.00651870777933943	-0.00409415391498854	-0.0118926568312508	-0.0399535672189264	-0.092761995932393	0.00131081898790304	7	1	8	0	91	15	76	0.999999999999975	.	NCDN	KIAA0319L,NCDN	HAVANA,HAVANA	0.939185003220796	0.0448401316771861	0.937663260513507	0.999952590254861	0.0840770422472565
chr1.27960450	0.0851247520481349	3.15418765755929e-05	0.0476206345557582	0.479769263379103	8.25708585935369e-05	0.0940397396417472	-0.22385382697519	-0.00095317203763266	-0.00596188551807597	0.00588406705014032	-0.0554725263589872	-0.0771986454791297	-0.0013418482990917	19	1	20	39	40	0	79	0.603771245480573	.	XKR8	SMPDL3B,AL512288.1,XKR8	HAVANA,HAVANA,HAVANA	0.956892919342466	0.0683517511952037	0.957428279587381	0.999648588187554	0.107935011692803
chr1.2418115	0.000179621105833176	3.79871878406309e-06	4.91047740733643e-05	0.858727282317802	0.0120264289784258	0.137306580811689	0.709608849858449	0.0092239358383016	-0.0023972248798369	-0.0278577668429941	0.0691280708794783	-0.014423155590252	-0.000556901700870477	3	1	4	0	95	4	91	0.834984603025867	.	.	PEX10	HAVANA	0.2289860403664	0.0246906661115938	0.238633902134131	0.999952590254861	0.483112223480265
chr1.223856919	0.00076050109195682	3.16191068861965e-05	0.000951127571913982	0.113607676485027	0.00571894526763068	0.445055429125586	0.286464784676284	0.0101537240963014	-0.0160000128566462	-0.00852520034304821	0.0374708614648776	0.0634730990658199	0.00303945648192992	19	0	19	0	80	27	53	1	.	PHBP11	PHBP11	HAVANA	0.365056704499915	0.0683517511952037	0.529584005302533	0.982998103633835	0.405388750999014
chr1.1110158	0.000592166393619489	4.76715137193757e-05	0.000171555792970416	0.869629385899704	0.0383108651260808	-0.603119567662615	-0.184581519609665	-0.0109597482842941	0.0261357928683922	0.00848421097416343	0.0684301476937566	0.0414384703603127	-0.000460717483423718	9	0	9	0	90	8	82	0.909811013238729	.	C1orf159	C1orf159	HAVANA	0.340847213225664	0.0832467436661653	0.350014897396675	0.999952590254861	0.622742946626795
chr1.2169481	0.698042668409293	1.8333656841877e-05	0.704850523710779	0.3882864021993	1.44061513926099e-06	-0.0152266979473504	0.0184179800059092	-0.0043477719945256	0.0045273212948172	0.00308889686803995	0.101293630274519	0.0997428942699598	-0.00193639621653263	6	1	7	0	92	19	73	0.382475840275569	.	PRKCZ	PRKCZ	HAVANA	0.999998861280332	0.0516981529112141	0.999989862604799	0.998785630835227	0.0136149142258642
chr1.230752885	1.67198699282439e-06	3.0846288102905e-06	3.72962383269702e-07	0.991136044921837	0.595759722290506	-0.927527227927334	0.250339434631638	-0.00824427825620081	0.0381916366194815	-0.00902106376088432	0.0418979136868657	0.0197564841992573	-4.79704870656407e-05	6	0	6	0	93	0	93	0.582749421760761	.	AL512328.1,CAPN9	AL512328.1,CAPN9	HAVANA,HAVANA	0.0316526120801069	0.0218119322185132	0.0391587751920183	0.999952590254861	0.948530392357774
chr1.167721201	0.397047039109431	3.1435929197405e-06	0.267353320937737	0.569223182309014	8.0193204081531e-07	0.0285013836139564	0.00649744084270329	0.000205181349047645	-0.000756598112573871	-0.000170655248914043	0.00931890306880571	0.00211344160239676	-0.000120131594578608	0	12	12	72	15	0	87	0.00735877331097936	.	MPZL1	MPZL1	HAVANA	0.999998861280332	0.0218119322185132	0.999989862604799	0.999952590254861	0.00962571906331418
chr1.3426140	1.02947145013082e-05	2.1046997286762e-06	4.49966608431656e-05	0.0296265181904079	0.00835874791094456	-0.406249382243277	0.111972314221429	-0.00857228994674655	0.0180621326321643	-0.00406024142623563	0.0630536668941149	0.0107079709215861	-0.00495974875871219	9	2	11	0	88	10	78	0.999999999999993	.	PRDM16	PRDM16	HAVANA	0.0707357488709931	0.0177620467266673	0.23397556903621	0.940420335869929	0.446590379780302
chr1.148992288	0.000130348841864535	1.8224855664731e-05	3.50986540096692e-05	0.86153033019332	0.0709377825520603	-0.467902501002149	-0.652903758100835	-0.0126655635477563	0.0159030774515243	0.0246286825902664	-0.0515233537796296	-0.00276006678854002	0.000457980629882324	17	1	18	16	65	0	81	0.946977635778349	.	PDE4DIP	PDE4DIP	HAVANA	0.203262339001284	0.0514940791672175	0.216469549695035	0.999952590254861	0.703434460986938
chr1.21640003	0.00629408689747356	4.82406848906151e-05	0.00229932674288331	0.679138634810019	0.00326275292630465	-0.228913760929125	0.583149817787139	0.00110732447002188	0.0143912973711069	-0.0210292347698099	0.136972016873501	0.0338844180916023	-0.00184299072352244	11	0	11	3	85	0	88	0.519654038252949	.	RAP1GAP	RAP1GAP	HAVANA	0.638549026203427	0.0836799305661697	0.624868643765977	0.999952590254861	0.353823233403372
chr1.117930494	0.00640508149423255	6.23817457310191e-06	0.0261890131198367	0.0298626539005975	2.9630947399379e-05	0.0662992212425195	0.068523701435463	0.00359018893126233	-0.00326579747938403	-0.00375921952527765	-0.0180478118707487	-0.0302583125125739	0.00141748755364666	3	4	7	70	22	0	92	0.00326052080003586	.	WDR3	GDAP2,WDR3	HAVANA,HAVANA	0.640949758218543	0.0318579507073593	0.903180092575762	0.940603123723688	0.0695094261409458
chr1.2895066	0.896528366705933	4.50788476722534e-05	0.887053929457902	0.543459707866665	2.70314878053533e-06	-0.056973641862587	0.0211238194079935	0.000315560864934347	0.00103709483454656	-0.000123984067411706	-0.0308222358464867	0.0175719613890153	0.000648899528780301	11	8	19	0	80	49	31	0.00358608135706231	.	.	.	.	0.999998861280332	0.0810466307769321	0.999989862604799	0.999952590254861	0.020023184948748
chr1.11047026	0.000100585884883484	2.25217404861777e-05	0.000601727509071797	0.0215508041690756	0.0066232185781652	-0.447433509305186	-0.316830996832903	-0.0156688773063065	0.0190085127856318	0.0149717173265376	0.0364945911049622	0.0755930692341553	-0.00552985004862274	19	1	20	0	79	36	43	0.738060636927482	.	MASP2	MASP2	HAVANA	0.184074254989495	0.0575979677650181	0.483870379825456	0.926364031603692	0.419656280401824
chr1.145176977	0.00156854794485573	3.67474047216483e-05	0.000612625677125271	0.505349875654176	0.00933144351420232	0.0266140930140835	0.215733864462146	0.00288214211422474	-0.000768760541730171	-0.00933220803770714	0.00351760195444521	-0.0291522004853282	-0.000837067296250808	0	11	11	0	88	10	78	0.0411380350635093	.	LINC01145	LINC01145	HAVANA	0.454594995171474	0.0729814553002829	0.486842331974497	0.999952590254861	0.457659984494623
chr1.193106502	0.236026744965428	3.57234296562501e-05	0.171834355933169	0.399371178871484	1.85917863556667e-05	-0.0433863598280757	-0.116724090370954	-0.000704615036996948	0.000810786899568261	0.00311981274829236	-0.0213664614690139	-0.034943841601092	0.000606664870221789	4	8	12	0	87	59	28	0.00735877331097936	.	.	GLRX2	HAVANA	0.999998861280332	0.0720846244962243	0.999989862604799	0.999030666835696	0.0580131821863531
chr1.239998156	0.485854206795262	6.40553822590856e-06	0.373049103772646	0.492919880956071	1.08698512819144e-06	-0.0686501849501707	-0.0500607153377373	-0.00117599690585616	0.00175655017512305	0.00107694247111381	-0.023260918978799	-0.0216982365801763	-0.000353707193693582	5	12	17	67	15	0	82	0.00833513215328431	.	.	.	.	0.999998861280332	0.0322124722979984	0.999989862604799	0.999826318253241	0.011594456241429
chr1.16534965	0.00157181542722071	3.71438544740075e-06	0.021147997868316	0.00798495957875934	2.49877856175507e-05	-0.00871366411737894	0.0899284349359641	-0.000336823875000025	0.000208902522896405	-0.00275893166883789	-0.00494866956453321	0.0174958193277439	-0.00140232445348709	7	10	17	66	16	0	82	0.507221003646718	.	LINC01783	LINC01783,RNU1-6P	HAVANA,ENSEMBL	0.454820545210423	0.0244322320177022	0.882516250730781	0.865418671728272	0.0653910709980361
chr1.154672051	0.0127137660574009	1.17324902938008e-05	0.00659420729575937	0.401827518177057	0.000293037197429722	0.326037815420923	0.316089403635932	0.00782837982601743	-0.00987801099764539	-0.0110224375173817	0.0702469196269213	0.0273422715863333	0.00142248920944197	10	7	17	0	82	45	37	0.0923970489829581	.	AL606500.1	AL606500.1	HAVANA	0.734497044398476	0.042452135658263	0.748101558191616	0.999086151978546	0.1738383974318
chr1.1217149	0.0104865941266659	4.5096192524045e-05	0.0380414816205047	0.0351991444345426	0.00014839785643829	-0.11322889896125	-0.0952958983751023	-0.005038237381388	0.00470194423003823	0.00511580394686726	0.00850885024423163	0.0399590436361339	-0.00194832992917206	8	6	14	0	85	54	31	0.0024885299322173	.	SDF4	TNFRSF4,SDF4	HAVANA,HAVANA	0.707189897759526	0.0810466307769321	0.942016339586974	0.946832377619385	0.137481877327542
chr1.5833401	2.85719781381677e-05	6.38109384673273e-06	9.09013768708137e-06	0.533404737309734	0.0913202451007125	0.124685569937188	0.893266465478969	0.0134185558973899	-0.0026112440339341	-0.0350391490395096	0.0434396219693726	-0.0394449563877364	0.00227934488424218	17	1	18	0	81	8	73	0.277897468502245	.	.	.	.	0.105816821116273	0.0321879794406879	0.134667769253876	0.999952590254861	0.734986563276614
chr1.3718303	0.0022796629613827	4.7274045278679e-05	0.177044121541465	0.000986220098490941	2.39662020547803e-05	-0.0409655416776676	-0.0192718946115067	0.000370362411556504	0.00230253757876009	0.00160888838077262	0.0178893795590432	0.0224071045426923	0.0016893812288181	2	8	10	64	25	0	89	0.0133399634784752	.	TP73	TP73,AL136528.2	HAVANA,HAVANA	0.502037333055571	0.082965848558969	0.999989862604799	0.721791996651977	0.0644521153797105
chr1.195054360	5.44895476875461e-05	1.03153798374833e-05	0.0129581925516425	0.000366540924696428	0.00010667779472752	0.332695958994038	0.131756185233878	0.00980849628610101	-0.0107480814129525	-0.00435323994189515	0.0590479023177475	0.0181135383907409	0.0054554917141257	1	2	3	0	96	46	50	0.39188646405141	.	.	.	.	0.138862940499014	0.0400876825115146	0.829138319970915	0.652230284975883	0.120815761719807
chr1.235104240	0.543270486073954	1.16844214982495e-05	0.422722518849128	0.515707629812941	1.74507389325201e-06	0.0346774535561226	0.00170755390277103	9.66660586459396e-05	-0.000852304329508009	-4.70673691997161e-05	0.0129654191699305	0.000555448766502582	-0.00020191026573081	3	12	15	69	15	0	84	0.00251183569259763	.	AL732292.2	AL732292.2	HAVANA	0.999998861280332	0.042452135658263	0.999989862604799	0.999952590254861	0.0153126298812299
chr1.6129194	0.0064397507646131	3.71930284198876e-05	0.00345540596839182	0.353222619943785	0.00160537882326247	0.172148607313498	0.46321071446166	0.0115593169432369	-0.00681024917887804	-0.0212110476776425	-0.0101257504787348	-0.0919093728063395	0.00258403606298149	6	0	6	0	93	4	89	0.131022696831761	.	CHD5	CHD5	HAVANA	0.641603893111593	0.0733613436651084	0.677868364881484	0.99839631615147	0.290262552443537
chr1.6486640	0.00141914787814813	8.59846441147691e-07	0.00490564954253397	0.0358893878899179	3.09920849127654e-05	0.0426327424311321	-0.00148336814553853	-4.67965671559244e-05	-0.00135726350586341	6.06006237912915e-05	0.00794595149330534	-0.000100133510657714	-0.000446984829358138	0	11	11	72	16	0	88	0.0179231629719717	.	PLEKHG5	PLEKHG5	HAVANA	0.442986336334873	0.012512919139432	0.715477782188715	0.947891897252292	0.071080065787104
chr1.90729644	6.67692556983366e-07	9.53921686394551e-06	1.80939124720418e-05	0.00564979421540486	0.0692429926925799	0.0726542002685451	0.0564064806486791	0.00237671595339515	-0.00294898156245021	-0.0024209147644754	-0.00284922047166007	-0.00729071942558135	0.00089711538744409	1	12	13	65	21	0	86	0.139601965642544	.	.	AC092805.1	HAVANA	0.0211228074059076	0.0394399209262986	0.179717652074776	0.841413718630151	0.700369326936388
chr1.148952998	0.999249036238631	1.38237084071666e-05	0.990130296743805	0.988016495232309	6.56244828415849e-07	0.0121675269132803	-0.00166716998989186	9.8270050250446e-06	-6.46236932274472e-05	1.90635179517748e-05	0.010520407162996	-0.00116440822140554	-3.80337645300061e-06	0	10	10	73	16	0	89	0.0289775998693508	.	PDE4DIP	PDE4DIP	HAVANA	0.999998861280332	0.0452391026830853	0.999989862604799	0.999952590254861	0.00863320521541088
chr1.99849771	0.558141498880462	6.28985844620633e-07	0.445878021909046	0.499408515834513	7.14749422804087e-08	0.0193991630853444	0.00139142428531728	5.9798460962369e-05	-0.000465201441678652	-3.97659843984312e-05	0.00765707214634	0.000494900943088036	-0.000121149956821006	0	12	12	69	18	0	87	0.00735877331097936	.	.	AGL	HAVANA	0.999998861280332	0.0105453250490358	0.999989862604799	0.999952590254861	0.00261190563908887
chr1.26307043	0.116523410378278	1.08196504841933e-08	0.181920150825562	0.117637713594564	3.75985329254208e-09	-0.0156536595153106	0.00232432579524153	0.000120607847638644	0.00131357086185288	-3.5716835197871e-05	0.0178665226900764	0.00159797324238626	0.000548870530615173	0	11	11	70	18	0	88	0.155877140059376	.	UBXN11	UBXN11	HAVANA	0.981226732059067	0.00111201189404209	0.999989862604799	0.983580348871226	0.000772853353676856
chr1.216723890	0.190489062458007	1.96058191410385e-05	0.510847796166958	0.0635673477752654	2.37749937164597e-06	-0.00356889900632676	-0.0230094030868927	-4.03517920462992e-05	0.00091172543631517	0.00127117607578428	0.0196350304097458	0.00977410417802369	0.000780008046812234	0	9	9	61	29	0	90	0.00195857872993638	.	ESRRG	ESRRG	HAVANA	0.999998861280332	0.0537044314705605	0.999989862604799	0.968553961396873	0.0186894672166979
chr1.149701177	0.00124063452252156	9.140449448034e-07	0.000583934601305965	0.377051485506246	0.000357486420112855	-0.0564278142320354	-0.00606187907289607	-0.000491928377311679	0.00251780407988824	0.00010669947151776	0.00799027853298004	-0.00368453452758614	0.000284331093808049	0	16	16	61	22	0	83	0.0994047761064143	.	LINC00869,AC243772.3	LINC00869,AC243772.3,RNU1-68P	HAVANA,HAVANA,ENSEMBL	0.427344019642584	0.0125856662845827	0.480310709095161	0.998713746285202	0.185679869325787
chr1.247406056	0.00132907078347912	7.5489149208441e-08	0.00132771037067638	0.148398731797136	1.56833470395565e-05	0.123033134861254	0.028936923695743	0.000822494149774222	-0.0058052391229642	-0.000875952018264975	-0.0258249168752543	0.00440521738873146	-0.00114666911089071	8	9	17	0	82	58	24	0.423554870564371	.	.	.	.	0.436293208825093	0.00365108376765542	0.56383410816641	0.987530956686066	0.0520417459506849
chr1.235140319	0.973692585211873	2.77184158091306e-05	0.967552535729432	0.687504388529026	1.43173063382534e-06	-0.102173939336034	-0.0594569887502243	-0.000236564502016045	0.000995370981847502	0.00128924201731719	-0.0776602409406909	-0.0270517910524222	0.000720725047883338	5	9	14	0	85	53	32	0.00226852898120262	.	RBM34,ARID4B	RBM34,ARID4B	HAVANA,HAVANA	0.999998861280332	0.0637497589709875	0.999989862604799	0.999952590254861	0.0136149142258642
