methyl	BMI.p	arm.p	int.p	BMI.p2	arm.p2	arm2.beta1	arm3.beta1	BMI.beta1	arm2xbmi.beta1	arm3xbmi.beta1	arm2.beta2	arm3.beta2	BMI.beta2	NAs	outliers	total.NAs	zeros	non.zeros	ones	non.ones	diff.miss	ME	genes	genes_flanking	genes_type	BMI.fdr	arm.fdr	int.fdr	BMI.fdr2	arm.fdr2
chr1.229434275	0.879976246575779	0.000372852928405162	0.823956207987112	0.59011676814678	3.18977544037442e-05	0.0767075478181606	0.0423637976819617	0.000177501643748031	-0.00143737012927207	-0.00113228408677143	0.0399403347691957	0.0130808751094859	-0.000581646008478337	7	8	15	57	27	0	84	0.462288612049361	.	.	ACTA1	HAVANA	0.999998861280332	0.18819966728591	0.999989862604799	0.999952590254861	0.0721059966539185
chr1.6784086	0.268119232045315	5.71022281013996e-05	0.356829446885597	0.170731794203981	1.20890384139096e-05	0.0462779006172874	0.000639601417737648	-9.44221910853688e-05	-0.0012281657264539	-4.04953394433321e-05	0.014829343189708	-0.000432650792850333	-0.000578339030681405	3	13	16	68	15	0	83	0.0146682387601911	.	CAMTA1-DT	CAMTA1-DT,CAMTA1	HAVANA,HAVANA	0.999998861280332	0.0909292801618817	0.999989862604799	0.989548470010931	0.0457002613933347
chr1.1222960	0.0963327201632884	2.61871866014419e-05	0.0828753081568247	0.254136080810194	3.44586065015686e-05	-0.0681459532867043	0.0287923107472562	-0.000491353419466451	0.00190717698839178	-0.00250902611957212	-0.021186387768935	-0.0366873894488239	-0.000987868368878236	10	9	19	0	80	53	27	0.0345705332539282	.	SDF4	SDF4	HAVANA	0.96656935735609	0.0614309184373308	0.991691911378742	0.995733379900672	0.074863425902384
chr1.1228512	0.0497221211965257	1.64437361637572e-05	0.109942745441099	0.0689517102866872	1.44300719838102e-05	0.0766417735582615	0.110186119764446	0.000374994662196245	-0.00444651631213708	-0.00429783927644212	-0.0374986846929552	4.46867237165889e-05	-0.00194120973719727	7	5	12	0	87	56	31	0.165783230952649	.	SDF4	SDF4,B3GALT6	HAVANA,HAVANA	0.904795663922002	0.0495664945091723	0.999989862604799	0.971703093491335	0.0497016678389776
chr1.16922772	0.161762420215861	3.31550725931139e-05	0.128047198158578	0.315903207785503	2.40260382963103e-05	-0.0594053258694265	-0.102788634276349	-0.00442860921169074	0.00343213062717733	0.00626686671316539	0.0296485953553335	0.0610473831302769	-0.0013177176588622	2	0	2	0	97	26	71	0.083694083694084	.	CROCC	CROCC	HAVANA	0.999998861280332	0.069453879604474	0.999989862604799	0.99744087820912	0.0644521153797105
chr1.148334128	0.621799431656606	5.37872820978007e-05	0.814708375385075	0.238785386619917	3.78645464425794e-06	-0.0217950393392778	-0.0229146475018062	-0.000579864862858094	0.000357715565618976	0.000419537897831779	-0.0125432821797455	-0.0119005559156195	-0.000353132436911933	1	12	13	69	17	0	86	0.00259666019352557	.	LINC01138,AC245100.1	LINC01138,AC245100.1,RF00019,MIR5087,RNU1-122P	HAVANA,HAVANA,ENSEMBL,ENSEMBL,ENSEMBL	0.999998861280332	0.0884215913870784	0.999989862604799	0.994559888660635	0.0248070556574542
chr1.2274427	0.976565094229592	0.000689174653619885	0.935012944714448	0.78631992626886	5.61316899601235e-05	0.0647763369627937	0.0461355284236016	0.000711812597100271	0.000815375965805454	-0.00111776823457467	0.0852357214473703	0.0169285489434596	0.000581185733881068	1	1	2	0	97	6	91	0.532467532467543	.	SKI	SKI	HAVANA	0.999998861280332	0.232973387976876	0.999989862604799	0.999952590254861	0.0925825509691031
chr1.38005901	0.583336316178427	0.00036566790350847	0.784553362605195	0.221822190811408	3.33695761475128e-05	0.0620125787586945	0.0333163645077016	0.00139872878397849	-0.001198953793514	7.13167934275606e-05	0.0313779026000576	0.0349833951946669	0.00104479698981821	8	6	14	59	26	0	85	0.0159217612676382	.	.	FHL3,UTP11	HAVANA,HAVANA	0.999998861280332	0.186880856427747	0.999989862604799	0.994427644231157	0.0738546866931129
chr1.32336592	0.0329913096321008	1.1731914917327e-06	0.0382082586612375	0.149656656743491	3.88059977904794e-06	-0.0202314800592028	0.158998894766145	0.000115391530952085	0.000567867989465026	-0.00461056796690896	-0.00724734680015907	0.0372517558119516	-0.00139166933638067	9	9	18	62	19	0	81	0.262478321205606	.	.	HDAC1,MARCKSL1	HAVANA,HAVANA	0.858753527873836	0.0135861605938344	0.94223840292303	0.987559566170171	0.0251235682537761
chr1.143832029	0.691195300205372	0.000126613346872631	0.885568852849737	0.264226049194319	8.79969169840913e-06	0.0268467613473032	0.0330975422234844	0.00107187459541975	0.000463144824043128	-0.000530365124195464	0.0384900203258635	0.01937424013375	0.00100422508491513	3	8	11	62	26	0	88	0.0372324149398667	.	.	.	.	0.999998861280332	0.127969985149232	0.999989862604799	0.996095852675325	0.0382817550758995
chr1.93170571	0.125446820261623	1.23602064426713e-05	0.0879458399060526	0.360326957894209	1.44106407828954e-05	0.20640877687788	0.393851655024657	0.00716629437788306	-0.00457021785733073	-0.0113406578286938	0.0872001842438928	0.0954877217921287	0.00204080278427203	15	0	15	0	84	26	58	0.940220958979932	.	TMED5	TMED5	HAVANA	0.986236254372465	0.0436449241811334	0.995192923794723	0.99839631615147	0.0497016678389776
chr1.205069728	0.786286844111939	0.00027203768322471	0.787465960741896	0.440528405130274	2.4370548881206e-05	0.277657248816131	0.171422481284365	-0.000133921641157014	-0.00552414043957036	-0.00207426337103781	0.135822613265413	0.116147925893811	-0.00246778621246803	6	0	6	0	93	13	80	1	.	CNTN2	CNTN2	HAVANA	0.999998861280332	0.169643780224785	0.999989862604799	0.999490217788451	0.0647427056678
chr1.91582730	0.997808258098975	0.000171331096967797	0.987885223022909	0.895585167320831	1.04472579518192e-05	-0.0271041277339975	-0.030469938652034	-0.000177796816241886	0.000149098104882532	0.000269783596469432	-0.023285411972169	-0.0235642962585882	-8.71792053072529e-05	2	14	16	66	17	0	83	0.000881690196904306	.	.	.	.	0.999998861280332	0.142505726522584	0.999989862604799	0.999952590254861	0.0424192981123059
chr1.167713485	0.421749909296358	0.000104832529180698	0.250954614841519	0.831586488488281	3.64413973651377e-05	0.0427977851457153	0.0368119946286269	0.00137962181950624	-0.00294409203470674	-0.00219587596696628	-0.0339038251886428	-0.0212597010947054	-0.000159668276657223	9	4	13	63	23	0	86	0.118794913782271	.	.	RCSD1	HAVANA	0.999998861280332	0.119331351659525	0.999989862604799	0.999952590254861	0.0764645333503922
chr1.16693791	0.537116405469639	0.000706635871117475	0.974652286246217	0.139894037692744	5.28693529143846e-05	0.00759774105239394	0.00370216875968187	0.000216496908903224	-6.4287838919876e-05	-1.44913727301019e-06	0.0059626123496062	0.00366251135927018	0.000195436405109945	1	13	14	70	15	0	85	0.253313307622017	.	ESPNP	ESPNP	HAVANA	0.999998861280332	0.234109605699693	0.999989862604799	0.986297328254948	0.0898316879756414
chr1.85049002	0.492515292458569	1.6162014765183e-06	0.699669745239636	0.189534627899548	1.02035687063592e-07	0.0070328323945175	0.0114849740754405	0.000586665628175226	0.000780600121343357	-0.000339773456232052	0.0269138122636394	0.00266005987439039	0.000749269294412377	1	13	14	70	15	0	85	0.00414093076843803	.	WDR63	WDR63,MCOLN3	HAVANA,HAVANA	0.999998861280332	0.0155445106987371	0.999989862604799	0.991698201966189	0.00324400793307589
chr1.35561044	0.0699604303644438	1.34703116810049e-05	0.0365651911581442	0.516781414241069	4.37609820454764e-05	0.0679950677377484	0.218544585187535	0.00651870777933943	-0.00409415391498854	-0.0118926568312508	-0.0399535672189264	-0.092761995932393	0.00131081898790304	7	1	8	0	91	15	76	0.999999999999975	.	NCDN	KIAA0319L,NCDN	HAVANA,HAVANA	0.939185003220796	0.0448401316771861	0.937663260513507	0.999952590254861	0.0840770422472565
chr1.208084505	0.365677874019243	8.42943904535722e-05	0.463638553374163	0.199625103899611	1.31955495123389e-05	-0.0456720379111617	-0.0317342843609104	-0.0030019167395909	0.00219507184043414	0.00310872974244111	0.0111237242238383	0.0501795412107863	-0.00136801823354111	2	4	6	0	93	45	48	0.00696580295267217	.	PLXNA2	PLXNA2	HAVANA	0.999998861280332	0.108975218063474	0.999989862604799	0.99244188506728	0.0477955882626079
chr1.209859005	0.321290656898156	0.000142708726832115	0.235005048007602	0.441586651319006	5.55549315280576e-05	-0.112179821666593	0.0124273206929138	0.00121031218490369	0.00485403883647836	-0.00301897369336144	0.0135055275690528	-0.0642854174841204	0.00144112411051055	16	2	18	0	81	33	48	0.314202788607785	.	.	UTP25	HAVANA	0.999998861280332	0.133111139983389	0.999989862604799	0.999490217788451	0.0924321281631308
chr1.2169481	0.698042668409293	1.8333656841877e-05	0.704850523710779	0.3882864021993	1.44061513926099e-06	-0.0152266979473504	0.0184179800059092	-0.0043477719945256	0.0045273212948172	0.00308889686803995	0.101293630274519	0.0997428942699598	-0.00193639621653263	6	1	7	0	92	19	73	0.382475840275569	.	PRKCZ	PRKCZ	HAVANA	0.999998861280332	0.0516981529112141	0.999989862604799	0.998785630835227	0.0136149142258642
chr1.167721201	0.397047039109431	3.1435929197405e-06	0.267353320937737	0.569223182309014	8.0193204081531e-07	0.0285013836139564	0.00649744084270329	0.000205181349047645	-0.000756598112573871	-0.000170655248914043	0.00931890306880571	0.00211344160239676	-0.000120131594578608	0	12	12	72	15	0	87	0.00735877331097936	.	MPZL1	MPZL1	HAVANA	0.999998861280332	0.0218119322185132	0.999989862604799	0.999952590254861	0.00962571906331418
chr1.117930494	0.00640508149423255	6.23817457310191e-06	0.0261890131198367	0.0298626539005975	2.9630947399379e-05	0.0662992212425195	0.068523701435463	0.00359018893126233	-0.00326579747938403	-0.00375921952527765	-0.0180478118707487	-0.0302583125125739	0.00141748755364666	3	4	7	70	22	0	92	0.00326052080003586	.	WDR3	GDAP2,WDR3	HAVANA,HAVANA	0.640949758218543	0.0318579507073593	0.903180092575762	0.940603123723688	0.0695094261409458
chr1.22120133	0.616742589009823	0.000220063282873782	0.610705689081208	0.366423511143671	2.65001744878994e-05	0.0204941911889991	0.0421743759829099	-5.12318180214846e-05	-0.00103362512480957	-0.00527392352120882	-0.00704549173522751	-0.0953429601318554	-0.00210808400230936	9	0	9	0	90	9	81	0.999999999999973	.	WNT4	WNT4	HAVANA	0.999998861280332	0.155538471322674	0.999989862604799	0.99845412944903	0.0663827748059463
chr1.2895066	0.896528366705933	4.50788476722534e-05	0.887053929457902	0.543459707866665	2.70314878053533e-06	-0.056973641862587	0.0211238194079935	0.000315560864934347	0.00103709483454656	-0.000123984067411706	-0.0308222358464867	0.0175719613890153	0.000648899528780301	11	8	19	0	80	49	31	0.00358608135706231	.	.	.	.	0.999998861280332	0.0810466307769321	0.999989862604799	0.999952590254861	0.020023184948748
chr1.145407684	0.219176863165901	5.79134844148687e-05	0.120041371086325	0.672699012739412	4.9417448765197e-05	0.0743861336013808	0.109285768103699	0.00164215435031342	-0.00157237597446402	-0.00465986303231244	0.0325519849903897	-0.012040343567637	-0.000435396606372742	9	9	18	0	81	54	27	0.135304490541674	.	.	NBPF20,PFN1P3	HAVANA,HAVANA	0.999998861280332	0.0914725607821788	0.999989862604799	0.999952590254861	0.0885240973245989
chr1.43382107	0.770945223120537	0.000329618915745767	0.865999331918203	0.355232168195107	2.69450446832088e-05	0.00134813193084877	0.0300406222141955	-0.00252451363170927	0.002103750772165	0.00135652696974018	0.0551236347651897	0.0654694810049128	-0.00149696377327343	0	3	3	0	96	10	86	0.39188646405141	.	.	MED8,AL139289.1	HAVANA,HAVANA	0.999998861280332	0.181253043430361	0.999989862604799	0.99839631615147	0.0668315545453139
chr1.193106502	0.236026744965428	3.57234296562501e-05	0.171834355933169	0.399371178871484	1.85917863556667e-05	-0.0433863598280757	-0.116724090370954	-0.000704615036996948	0.000810786899568261	0.00311981274829236	-0.0213664614690139	-0.034943841601092	0.000606664870221789	4	8	12	0	87	59	28	0.00735877331097936	.	.	GLRX2	HAVANA	0.999998861280332	0.0720846244962243	0.999989862604799	0.999030666835696	0.0580131821863531
chr1.239998156	0.485854206795262	6.40553822590856e-06	0.373049103772646	0.492919880956071	1.08698512819144e-06	-0.0686501849501707	-0.0500607153377373	-0.00117599690585616	0.00175655017512305	0.00107694247111381	-0.023260918978799	-0.0216982365801763	-0.000353707193693582	5	12	17	67	15	0	82	0.00833513215328431	.	.	.	.	0.999998861280332	0.0322124722979984	0.999989862604799	0.999826318253241	0.011594456241429
chr1.16534965	0.00157181542722071	3.71438544740075e-06	0.021147997868316	0.00798495957875934	2.49877856175507e-05	-0.00871366411737894	0.0899284349359641	-0.000336823875000025	0.000208902522896405	-0.00275893166883789	-0.00494866956453321	0.0174958193277439	-0.00140232445348709	7	10	17	66	16	0	82	0.507221003646718	.	LINC01783	LINC01783,RNU1-6P	HAVANA,ENSEMBL	0.454820545210423	0.0244322320177022	0.882516250730781	0.865418671728272	0.0653910709980361
chr1.154349727	0.851009783272797	0.000328538962313156	0.679646759689629	0.88344215635069	3.63931405683917e-05	-0.106802329820792	-0.0720050136873935	-0.00179410480085787	0.00217661265632699	0.0028220179074031	-0.050672487632848	0.00174895436853639	-0.000204523793989514	4	0	4	0	95	38	57	0.679398657307362	.	ATP8B2	ATP8B2	HAVANA	0.999998861280332	0.181013649064674	0.999989862604799	0.999952590254861	0.0764645333503922
chr1.3718303	0.0022796629613827	4.7274045278679e-05	0.177044121541465	0.000986220098490941	2.39662020547803e-05	-0.0409655416776676	-0.0192718946115067	0.000370362411556504	0.00230253757876009	0.00160888838077262	0.0178893795590432	0.0224071045426923	0.0016893812288181	2	8	10	64	25	0	89	0.0133399634784752	.	TP73	TP73,AL136528.2	HAVANA,HAVANA	0.502037333055571	0.082965848558969	0.999989862604799	0.721791996651977	0.0644521153797105
chr1.28530655	0.55499208317071	0.000475417819657472	0.746867596878354	0.215733054981166	4.69312263913827e-05	-0.019339979765767	-0.00149454332584812	-0.000508683283030852	-0.000303309395970396	-0.00161830226567206	-0.0273666883173149	-0.0435463037605571	-0.00118625456175967	12	8	20	0	79	55	24	0.377555166868186	.	RCC1	RCC1,PRDX3P2	HAVANA,HAVANA	0.999998861280332	0.20557264039779	0.999989862604799	0.994255244134697	0.0866921682426826
chr1.39492275	0.382518998985068	0.000158466878007843	0.557282248142919	0.166667812588647	2.0448166048154e-05	0.000291558361342888	0.0208229466204822	0.00250391856578163	-0.00128954600430454	-0.00253946508420824	-0.0333686127968987	-0.0464073287736865	0.00133228538142841	13	5	18	47	34	0	81	0.106792660083878	.	BMP8A	BMP8A	HAVANA	0.999998861280332	0.138850660852927	0.999989862604799	0.989201590363926	0.0609668500071259
chr1.910763	0.994325061187087	0.000466581868738011	0.96216993263972	0.97433936293225	3.44095536369199e-05	0.0483071839278987	-0.00285896645068551	-0.000510730966342417	0.00136958040354415	9.70648405220174e-05	0.0832714272494301	-0.000134618814637471	-7.04346050738158e-05	6	1	7	12	80	0	92	0.78794719748734	.	AL645608.6	AL645608.6,AL645608.2,AL645608.4	HAVANA,HAVANA,HAVANA	0.999998861280332	0.204396755288471	0.999989862604799	0.999952590254861	0.074863425902384
chr1.235104240	0.543270486073954	1.16844214982495e-05	0.422722518849128	0.515707629812941	1.74507389325201e-06	0.0346774535561226	0.00170755390277103	9.66660586459396e-05	-0.000852304329508009	-4.70673691997161e-05	0.0129654191699305	0.000555448766502582	-0.00020191026573081	3	12	15	69	15	0	84	0.00251183569259763	.	AL732292.2	AL732292.2	HAVANA	0.999998861280332	0.042452135658263	0.999989862604799	0.999952590254861	0.0153126298812299
chr1.2132486	0.985968406277178	0.00045189517321402	0.975337872702999	0.755167237670847	3.23090006815958e-05	0.0164951333353434	-0.0154173031619959	8.13821413951842e-05	6.68670782153093e-05	0.000338817566713753	0.0182036219982051	-0.00664771219547528	0.000189573320299711	0	10	10	68	21	0	89	0.00312385322088422	.	PRKCZ	PRKCZ	HAVANA	0.999998861280332	0.20185288968938	0.999989862604799	0.999952590254861	0.0724774076819418
chr1.6486640	0.00141914787814813	8.59846441147691e-07	0.00490564954253397	0.0358893878899179	3.09920849127654e-05	0.0426327424311321	-0.00148336814553853	-4.67965671559244e-05	-0.00135726350586341	6.06006237912915e-05	0.00794595149330534	-0.000100133510657714	-0.000446984829358138	0	11	11	72	16	0	88	0.0179231629719717	.	PLEKHG5	PLEKHG5	HAVANA	0.442986336334873	0.012512919139432	0.715477782188715	0.947891897252292	0.071080065787104
chr1.220747907	0.385830618460156	0.000116941201538069	0.402483140052422	0.269246393408386	2.24917453038981e-05	0.00152693830013296	0.0661935927549301	0.00154113303282742	0.00196678017479083	-0.00196860000089949	0.0499345619202625	0.0144935365483418	0.00135372498948834	7	8	15	55	29	0	84	0.32168358952973	.	.	MARC2	HAVANA	0.999998861280332	0.12407931937041	0.999989862604799	0.996513319462816	0.0634411118444684
chr1.148952998	0.999249036238631	1.38237084071666e-05	0.990130296743805	0.988016495232309	6.56244828415849e-07	0.0121675269132803	-0.00166716998989186	9.8270050250446e-06	-6.46236932274472e-05	1.90635179517748e-05	0.010520407162996	-0.00116440822140554	-3.80337645300061e-06	0	10	10	73	16	0	89	0.0289775998693508	.	PDE4DIP	PDE4DIP	HAVANA	0.999998861280332	0.0452391026830853	0.999989862604799	0.999952590254861	0.00863320521541088
chr1.93589279	0.469203752649288	5.71199595284355e-05	0.301178891330387	0.715211837302358	1.49546923930208e-05	-0.035584411421812	-0.172849245867107	-0.000916484850146563	-2.69901025339524e-05	0.00426792362752207	-0.0353523975617218	-0.0614495229834863	0.000484800130118795	2	2	4	0	95	43	52	1	.	BCAR3	BCAR3,AL109613.1	HAVANA,HAVANA	0.999998861280332	0.0909292801618817	0.999989862604799	0.999952590254861	0.050684441724236
chr1.99849771	0.558141498880462	6.28985844620633e-07	0.445878021909046	0.499408515834513	7.14749422804087e-08	0.0193991630853444	0.00139142428531728	5.9798460962369e-05	-0.000465201441678652	-3.97659843984312e-05	0.00765707214634	0.000494900943088036	-0.000121149956821006	0	12	12	69	18	0	87	0.00735877331097936	.	.	AGL	HAVANA	0.999998861280332	0.0105453250490358	0.999989862604799	0.999952590254861	0.00261190563908887
chr1.26307043	0.116523410378278	1.08196504841933e-08	0.181920150825562	0.117637713594564	3.75985329254208e-09	-0.0156536595153106	0.00232432579524153	0.000120607847638644	0.00131357086185288	-3.5716835197871e-05	0.0178665226900764	0.00159797324238626	0.000548870530615173	0	11	11	70	18	0	88	0.155877140059376	.	UBXN11	UBXN11	HAVANA	0.981226732059067	0.00111201189404209	0.999989862604799	0.983580348871226	0.000772853353676856
chr1.81178981	0.929278258560549	0.0001634039091553	0.871549447129143	0.669979821723113	1.15923785737887e-05	-0.0496438791770383	0.0156869991097635	0.000736467741876337	0.000194193283571352	-0.00100716579518161	-0.0451889823794896	-0.0109186823415195	0.000439209045793826	11	8	19	0	80	52	28	0.00457965154079854	.	.	.	.	0.999998861280332	0.140390167473342	0.999989862604799	0.999952590254861	0.0446076626338237
chr1.179817953	0.96060009717369	0.000406363882614903	0.862063367498803	0.991842875807858	3.3529463587038e-05	0.034482697864039	0.165924517752891	-0.000342551366975564	0.00273212373651083	-0.00146663479046242	0.104456230592793	0.127590239642602	3.22091177921646e-05	11	0	11	0	88	8	80	0.170084041476934	.	AL359853.1	FAM163A,AL359853.1	HAVANA,HAVANA	0.999998861280332	0.19405359809293	0.999989862604799	0.999952590254861	0.0741088123586339
chr1.1543358	0.562441730361428	9.16633674802257e-05	0.40951984667201	0.607733257661685	1.68993497937494e-05	-0.0995639072466098	0.0673519358937111	0.00203299087438155	0.00589990486255034	-0.00724891267913208	0.0489988052896232	-0.119058625006	0.001996100362956	10	1	11	0	88	5	83	0.854392920952169	.	SSU72	TMEM240,SSU72	HAVANA,HAVANA	0.999998861280332	0.112825049682343	0.999989862604799	0.999952590254861	0.0545969518259032
chr1.216723890	0.190489062458007	1.96058191410385e-05	0.510847796166958	0.0635673477752654	2.37749937164597e-06	-0.00356889900632676	-0.0230094030868927	-4.03517920462992e-05	0.00091172543631517	0.00127117607578428	0.0196350304097458	0.00977410417802369	0.000780008046812234	0	9	9	61	29	0	90	0.00195857872993638	.	ESRRG	ESRRG	HAVANA	0.999998861280332	0.0537044314705605	0.999989862604799	0.968553961396873	0.0186894672166979
chr1.61053883	0.436400145245264	8.85633641457051e-05	0.734666505427014	0.14303824222327	7.54643288312831e-06	-0.0246182050477948	-0.0351082842084962	-0.000932345992477968	0.000207856693567619	0.000743192578451653	-0.0189743685931748	-0.0156051159599767	-0.000610569618956278	3	10	13	67	19	0	86	0.0014400763380135	.	NFIA,NFIA-AS2	NFIA,NFIA-AS2	HAVANA,HAVANA	0.999998861280332	0.110969305468438	0.999989862604799	0.986510987855619	0.0350553764556535
chr1.148048560	0.944613474730325	0.000137623632152023	0.923473085680968	0.635449834710919	9.13246512658649e-06	-0.00952158484867749	-0.0150007784605506	-8.2599540361128e-05	-0.000441775096934266	-5.99717031043315e-05	-0.0208224093292719	-0.0166069310479146	-0.000220941559384521	0	11	11	72	16	0	88	0.00831385014797076	.	.	.	.	0.999998861280332	0.131602150292491	0.999989862604799	0.999952590254861	0.0388054961899432
